dialogue_id,gender,tipi,rater1,rater2,rater3,rater4,rater5,rater6,r1,r2,r3,r4,r5,r6,filtered_rater1,filtered_rater2,filtered_rater3,filtered_rater4,filtered_rater5,filtered_r1,filtered_r2,filtered_r3,filtered_r4,filtered_r5
Ses05M_script2_1,m,e,6.5,3,6,6,3.5,5.5,1,2,1,1,2,1,6.5,6,6,3.5,5.5,1,1,1,2,1
Ses05M_script2_1,m,a,6,5.5,6,1,7,3,1,1,1,2,1,2,6,5.5,6,7,3,1,1,1,1,2
Ses05M_script2_1,m,n,3,6.5,5.5,6,5,5,2,1,1,1,1,1,6.5,5.5,6,5,5,1,1,1,1,1
Ses05M_script2_2,f,o,2,3,1,5.5,3,3,2,2,2,1,2,2,2,3,1,3,3,2,2,2,2,2
Ses05M_script2_2,f,c,5,4,1.5,5,3,3,1,2,2,1,2,2,5,4,5,3,3,1,2,1,2,2
Ses05M_script2_2,f,e,6,2.5,4,4,5,5,1,2,2,2,1,1,6,4,4,5,5,1,2,2,1,1
Ses05M_script2_2,f,a,1,2,2,6,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
Ses05M_script2_2,f,n,6.5,6,6.5,2.5,6,6,1,1,1,2,1,1,6.5,6,6.5,6,6,1,1,1,1,1
Ses05M_script2_2,m,o,7,5,6,2.5,5,5,1,1,1,2,1,1,7,5,6,5,5,1,1,1,1,1
Ses05M_script2_2,m,c,6,3,3,2.5,5,5,1,2,2,2,1,1,3,3,2.5,5,5,2,2,2,1,1
Ses05M_script2_2,m,e,6,5,5.5,4,6,6,1,1,1,2,1,1,6,5,5.5,6,6,1,1,1,1,1
Ses05M_script2_2,m,a,6,3,5,5,5,5,1,2,1,1,1,1,6,5,5,5,5,1,1,1,1,1
Ses05M_script2_2,m,n,2,5,5,6.5,3,3,2,1,1,1,2,2,2,5,5,3,3,2,1,1,2,2
Ses05M_script3_1,f,o,4,6,5,5,5,5,2,1,1,1,1,1,6,5,5,5,5,1,1,1,1,1
Ses05M_script3_1,f,c,5.5,2.5,4,5,6,2,1,2,2,1,1,2,5.5,2.5,4,5,6,1,2,2,1,1
Ses05M_script3_1,f,e,5,5.5,4,5.5,5.5,5.5,1,1,2,1,1,1,5,5.5,5.5,5.5,5.5,1,1,1,1,1
Ses05M_script3_1,f,a,4,2.5,3,5,3,5.5,2,2,2,1,2,1,4,2.5,3,5,3,2,2,2,1,2
Ses05M_script3_1,f,n,2,5.5,5,2.5,2,6.5,2,1,1,2,2,1,2,5.5,5,2.5,2,2,1,1,2,2
Ses05M_script3_1,m,o,5.5,5.5,5,7,6,5,1,1,1,1,1,1,5.5,5.5,5,6,5,1,1,1,1,1
Ses05M_script3_1,m,c,5,3,4,4.5,2,1.5,1,2,2,1,2,2,5,3,4,4.5,2,1,2,2,1,2
Ses05M_script3_1,m,e,6,6.5,5,3.5,5.5,5.5,1,1,1,2,1,1,6,6.5,5,5.5,5.5,1,1,1,1,1
Ses05M_script3_1,m,a,6,3,3,6,3,5,1,2,2,1,2,1,3,3,6,3,5,2,2,1,2,1
Ses05M_script3_1,m,n,5.5,5.5,5,5,6.5,6,1,1,1,1,1,1,5.5,5.5,5,5,6,1,1,1,1,1
Ses05M_script3_2,f,o,4.5,5,4.5,4.5,5,3,1,1,1,1,1,2,4.5,5,4.5,4.5,5,1,1,1,1,1
Ses05M_script3_2,f,c,6,1,6,1,5,4,1,2,1,2,1,2,6,6,1,5,4,1,1,2,1,2
Ses05M_script3_2,f,e,3,3,4.5,2.5,6,3,2,2,2,2,1,2,3,3,4.5,2.5,3,2,2,2,2,2
Ses05M_script3_2,f,a,4.5,1,2.5,2,5,2,1,2,2,2,1,2,4.5,1,2.5,2,2,1,2,2,2,2
Ses05M_script3_2,f,n,2.5,6,2.5,5,3,6,2,1,2,1,2,1,2.5,2.5,5,3,6,2,2,1,2,1
Ses05M_script3_2,m,o,4.5,2,3,2,5,3,1,2,2,2,1,2,4.5,2,3,2,3,1,2,2,2,2
Ses05M_script3_2,m,c,5.5,2,2.5,2.5,2,4,1,2,2,2,2,2,2,2.5,2.5,2,4,2,2,2,2,2
Ses05M_script3_2,m,e,6,5.5,5.5,5.5,7,3,1,1,1,1,1,2,6,5.5,5.5,5.5,7,1,1,1,1,1
Ses05M_script3_2,m,a,2.5,2,2,2.5,2,2,2,2,2,2,2,2,2,2,2.5,2,2,2,2,2,2,2
Ses05M_script3_2,m,n,5,7,6,6.5,6,6,1,1,1,1,1,1,7,6,6.5,6,6,1,1,1,1,1
